"","redshift","u","g","r","i","z","spec_obj_ID","plate","MJD","class"
"7887",-0.59578,-1.38404,-1.41165,-1.41203,-1.38964,-1.34218,-1.25396,-1.25394,-1.4336,"GALAXY"
"7888",-0.09676,1.65978,0.75235,0.42421,0.2038,0.22923,0.01795,0.01794,0.27003,"GALAXY"
"7889",-0.09245,0.7858,0.65964,0.34716,0.16311,0.1109,0.20015,0.20017,0.41214,"GALAXY"
"7890",-0.12728,0.57349,0.53656,0.2572,0.13721,0.09359,-0.39358,-0.3936,-0.148,"GALAXY"
"7891",-0.74831,-1.76518,-1.72828,-1.60028,-1.47901,-1.33166,-1.6106,-1.61061,-2.08608,"GALAXY"
"7892",0.81503,0.36366,0.80259,0.85416,1.03288,1.13036,0.53648,0.53652,0.44753,"QSO"
"7893",1.29679,-0.00464,0.58464,1.12247,1.40553,1.38208,1.73084,1.73084,1.42292,"QSO"
"7894",-0.78925,-1.21877,-1.36239,-1.32677,-1.24098,-1.13065,-0.9613,-0.96129,-1.03824,"STAR"
"7895",-0.78734,-1.0371,-0.84244,-0.53372,-0.29626,-0.13474,-0.67171,-0.67169,-0.42447,"STAR"
"7896",1.12686,-0.97383,-0.49129,-0.16459,0.09445,0.23798,1.26609,1.26612,1.21115,"QSO"
"7897",1.59764,-0.79976,-0.26465,0.2421,0.46007,0.69899,1.36336,1.36333,1.35546,"QSO"
"7898",-0.75342,-1.77216,-2.15596,-2.28288,-2.30873,-2.28426,-1.44229,-1.44227,-1.78251,"GALAXY"
"7899",-0.54094,0.40142,0.41629,0.63701,0.49694,0.5106,-0.03898,-0.03896,0.13179,"GALAXY"
"7900",-0.78974,-1.01178,-0.84663,-0.55572,-0.32954,-0.1772,0.31364,0.31364,0.28164,"STAR"
"7901",-0.78957,0.65366,0.37107,0.34591,0.21905,0.13625,-0.04841,-0.04845,0.08313,"STAR"
"7902",-0.55748,-0.9407,-1.27879,-1.51226,-1.53502,-1.53852,-1.30545,-1.30543,-1.56299,"GALAXY"
"7903",-0.78975,-0.60692,-0.43354,-0.04992,0.2333,0.33871,-0.09386,-0.09383,0.05659,"STAR"
"7904",-0.69075,-1.36361,-1.76502,-1.91449,-1.94576,-1.95728,-1.13065,-1.13065,-1.12395,"GALAXY"
"7905",-0.01735,1.28519,0.44423,0.17582,-0.01191,-0.03592,-0.04912,-0.04912,0.07429,"GALAXY"
"7906",-0.57795,-1.07599,-1.13822,-1.21008,-1.22528,-1.24161,-1.58518,-1.58521,-2.03908,"GALAXY"
"7907",-0.09345,1.05921,0.95401,0.6766,0.46729,0.37947,-0.43861,-0.43865,-0.01308,"GALAXY"
"7908",1.22386,-0.08222,0.84578,1.16912,1.49411,1.68234,1.95604,1.95608,1.47324,"QSO"
"7909",-0.04881,0.92793,0.72068,0.37715,0.14046,0.01456,-0.35534,-0.35532,-0.07612,"GALAXY"
"7910",-0.39185,-0.34772,-0.24811,-0.31823,-0.29499,-0.34688,-1.37723,-1.37723,-1.6299,"GALAXY"
"7911",-0.78936,-0.77756,-0.82128,-0.64143,-0.45095,-0.2956,-1.24143,-1.24141,-1.47949,"STAR"
"7912",-0.70118,-0.7029,-1.05431,-1.16222,-1.1984,-1.24588,-1.20653,-1.20652,-1.15879,"GALAXY"
"7913",-0.17263,0.34813,0.40068,0.16941,0.01504,-0.08143,-0.20258,-0.20256,0.1528,"GALAXY"
"7914",-0.78907,-1.06995,-0.44246,0.2342,0.70341,0.90226,-1.24446,-1.24446,-1.39655,"STAR"
"7915",0.13462,1.25888,1.42399,1.15031,0.80494,0.54949,1.13944,1.13944,1.06738,"GALAXY"
"7916",-0.75142,-2.33365,-2.52008,-2.54694,-2.53219,-2.47662,0.11892,0.11888,0.23464,"GALAXY"
"7917",0.1007,1.86937,1.01196,0.49,0.19582,-0.01639,-0.11924,-0.11924,0.0389,"GALAXY"
"7918",2.89023,-0.69084,-0.70428,-0.37849,-0.23322,-0.24208,-0.36786,-0.36786,-0.13915,"QSO"
"7919",-0.17471,0.92115,0.2315,-0.31009,-0.47615,-0.55277,-0.97247,-0.97247,-1.05594,"GALAXY"
"7920",0.29475,0.44311,1.58596,1.35956,0.91918,0.46744,0.73333,0.73331,0.78703,"GALAXY"
"7921",-0.78929,1.84105,1.06477,0.69599,0.33313,0.09044,0.67879,0.67878,0.53987,"STAR"
"7922",-0.78919,1.24568,0.94416,1.13925,0.85472,0.60226,1.43344,1.43344,1.36321,"GALAXY"
"7923",-0.7897,-1.3828,-1.2968,-1.0465,-0.84235,-0.66958,1.8944,1.89444,1.46827,"STAR"
"7924",1.22307,-0.51906,0.11466,0.53669,0.83603,0.96709,2.00143,2.00147,1.55342,"QSO"
"7925",-0.78909,-1.06547,-0.44574,-0.07048,0.21541,0.45499,1.90083,1.90087,1.60153,"STAR"
"7926",0.16556,0.30572,0.89776,0.77702,0.49697,0.41194,-0.1257,-0.12567,0.04885,"GALAXY"
"7927",2.30944,-0.61281,-0.28463,0.09582,0.35141,0.39111,-0.40443,-0.40444,-0.1397,"QSO"
"7928",-0.31284,0.6096,0.03868,-0.45071,-0.51492,-0.51395,-1.27019,-1.2702,-1.36614,"GALAXY"
"7929",0.03296,1.30344,0.88663,0.81241,0.5855,0.48676,0.33602,0.336,0.39389,"GALAXY"
"7930",-0.7891,0.4432,1.18065,1.14746,0.58564,0.26821,0.8671,0.86711,1.09779,"STAR"
"7931",-0.41411,-0.16896,-0.48888,-0.81147,-0.84618,-0.87411,-0.39017,-0.39021,-0.14855,"GALAXY"
"7932",-0.67306,-0.41885,-0.77147,-0.84966,-0.83554,-0.854,-1.21806,-1.21804,-1.02663,"GALAXY"
"7933",-0.1322,1.06317,0.64759,0.52824,0.38147,0.39271,-0.19304,-0.19308,0.00019,"GALAXY"
"7934",0.02598,0.04295,0.27792,0.12848,-0.05811,-0.09548,0.46569,0.46573,0.54097,"GALAXY"
"7935",-0.28811,1.21907,0.25812,-0.10025,-0.21446,-0.20626,-0.26524,-0.26523,0.12239,"GALAXY"
"7936",-0.72164,-1.93295,-1.97621,-1.87017,-1.82517,-1.72875,-1.26307,-1.26309,-1.52981,"GALAXY"
"7937",-0.7904,-1.53042,-1.56951,-1.44678,-1.32241,-1.17921,-0.97619,-0.97619,-1.11897,"STAR"
"7938",1.00898,-0.09042,0.64028,1.04452,1.39927,1.38348,0.92164,0.92164,0.93578,"QSO"
"7939",-0.15505,1.17824,0.49106,0.05743,-0.09708,-0.22043,0.2249,0.2249,0.40882,"GALAXY"
"7940",-0.24387,-0.24022,0.01578,-0.3846,-0.44681,-0.47312,-0.26929,-0.26929,-0.03188,"GALAXY"
"7941",-0.39432,0.82626,-0.17506,-0.54841,-0.59624,-0.62688,-0.02438,-0.0244,0.08313,"GALAXY"
"7942",-0.69353,-1.67543,-2.0894,-2.24033,-2.29061,-2.28096,-1.01584,-1.01582,-1.01281,"GALAXY"
"7943",-0.5836,-0.56236,-0.85982,-1.02652,-1.04828,-1.07274,-1.47208,-1.47208,-1.7438,"GALAXY"
"7944",0.01663,0.83832,0.96589,0.90521,0.54132,0.44925,-0.4569,-0.45694,-0.18947,"GALAXY"
"7945",3.33432,-0.1788,-0.34172,-0.07763,0.11718,0.24483,1.42765,1.42768,1.22552,"QSO"
"7946",-0.78894,-1.37176,-1.83226,-2.08531,-2.19268,-2.18866,-1.31663,-1.3166,-1.47009,"STAR"
"7947",0.12761,1.97695,1.09192,0.78895,0.39006,0.22263,-0.11516,-0.11517,0.04056,"GALAXY"
"7948",-0.6874,-1.3292,-1.20983,-1.05279,-0.94508,-0.85263,-1.42027,-1.42025,-1.64483,"GALAXY"
"7949",0.20786,0.35353,1.83941,2.57844,1.89276,1.9628,1.44835,1.44835,1.37758,"GALAXY"
"7950",0.42802,0.89875,1.34925,1.65546,1.54475,1.23354,1.38227,1.3823,1.18073,"GALAXY"
"7951",3.27907,0.96718,0.74718,1.08278,1.55424,1.71679,-0.09519,-0.09519,0.0682,"QSO"
"7952",2.09249,-0.13542,0.48422,1.06327,1.27082,1.44308,1.90558,1.90562,1.55176,"QSO"
"7953",3.31127,0.04699,0.51401,1.0991,1.46064,1.46092,-0.31772,-0.31773,-0.05953,"QSO"
"7954",-0.64015,-0.77235,-1.07304,-1.20904,-1.22499,-1.21035,-1.49238,-1.4924,-1.72998,"GALAXY"
"7955",2.75323,-0.63524,-0.38559,0.11576,0.39974,0.35285,1.38741,1.38738,1.3527,"QSO"
"7956",-0.56589,-0.91952,-1.32866,-1.55874,-1.58797,-1.60124,-1.62754,-1.62755,-1.7814,"GALAXY"
"7957",0.30874,1.83312,1.17602,0.95203,0.81056,0.56363,0.76918,0.76922,0.65875,"GALAXY"
"7958",0.01944,1.22275,1.00502,0.73714,0.4796,0.37345,-0.03591,-0.03591,0.34302,"GALAXY"
"7959",-0.78928,-1.48413,-1.51835,-1.41781,-1.296,-1.1566,-0.62394,-0.62393,-0.36752,"STAR"
"7960",1.59046,-0.6386,-0.10861,0.32149,0.51858,0.61347,0.86712,0.86711,1.09779,"QSO"
"7961",-0.78897,0.71163,1.2619,0.61179,0.12778,-0.15867,-1.18516,-1.18518,-1.43194,"STAR"
"7962",-0.07234,0.35732,0.60008,0.28554,0.06732,-0.03224,-0.18092,-0.18088,0.2269,"GALAXY"
"7963",-0.3643,-0.08539,-0.08435,-0.45952,-0.52546,-0.52839,-0.26083,-0.26082,-0.01253,"GALAXY"
"7964",0.09013,0.26974,0.67413,0.52979,0.40607,0.40938,0.32955,0.32956,0.38172,"GALAXY"
"7965",0.92477,1.51419,1.07133,0.67649,0.42644,0.33982,-0.16798,-0.16801,0.19815,"QSO"
"7966",-0.78944,-0.17836,-0.56233,-0.8563,-1.36126,-1.59888,-1.26953,-1.26952,-1.35674,"STAR"
"7967",-0.00095,0.46163,0.71415,0.48099,0.27145,0.19576,0.77629,0.77633,0.63663,"GALAXY"
"7968",-0.12064,0.5124,0.49976,0.53327,0.57682,0.45663,0.82135,0.82138,0.66926,"GALAXY"
"7969",-0.78828,0.17055,0.32748,0.76959,1.06986,1.23371,0.7733,0.77328,0.64382,"STAR"
"7970",-0.05052,1.63605,1.35879,0.7914,0.56402,0.49457,-0.84578,-0.84579,-0.61634,"GALAXY"
"7971",0.29326,0.61013,1.12358,1.15567,0.91632,0.6157,1.72915,1.72914,1.42237,"GALAXY"
"7972",0.09291,0.63976,0.63195,0.69954,0.58257,0.44431,-0.47457,-0.47455,-0.20716,"GALAXY"
"7973",-0.74894,-1.82132,-1.9635,-1.95243,-1.93066,-1.87642,-1.40942,-1.40941,-1.75597,"GALAXY"
"7974",-0.78956,-1.63027,-1.56838,-1.35999,-1.18186,-1.03389,-0.37729,-0.37734,-0.14413,"STAR"
"7975",-0.08637,0.37642,0.31358,-0.11422,-0.29916,-0.42433,0.68556,0.68555,0.57304,"GALAXY"
"7976",-0.68104,-1.01801,-1.31689,-1.40687,-1.40195,-1.41174,-1.5581,-1.55811,-1.96941,"GALAXY"
"7977",-0.08355,0.24682,0.64453,0.32132,0.06182,-0.0079,-0.38174,-0.38174,-0.13196,"GALAXY"
"7978",-0.78909,-0.57215,-0.68166,-0.56642,-0.43234,-0.30633,-1.03922,-1.03919,-1.22348,"STAR"
"7979",-0.28139,2.23936,-0.46192,-0.91174,-1.02239,-1.03845,0.38545,0.38545,0.36292,"GALAXY"
"7980",0.11197,0.70227,0.9936,0.85472,0.52682,0.33937,2.01836,2.01841,1.60153,"GALAXY"
"7981",0.19285,0.97171,1.18331,1.06373,0.56598,0.35857,-0.02574,-0.02575,0.12018,"GALAXY"
"7982",0.25553,0.22261,0.4333,0.62534,0.54454,0.59569,0.67407,0.67404,0.54042,"QSO"
"7983",-0.13528,0.73252,1.40959,1.00294,0.74074,0.53772,1.90457,1.9046,1.45721,"GALAXY"
"7984",-0.79015,-0.32026,-0.09242,0.33991,0.65327,0.70363,-0.75131,-0.75128,-0.58151,"STAR"
"7985",-0.23031,-0.34321,0.13088,0.3915,0.67107,0.72873,0.82814,0.82815,0.75828,"GALAXY"
"7986",0.01743,0.08583,0.98696,0.38446,0.16345,0.0037,-0.39564,-0.39563,-0.15574,"GALAXY"
"7987",-0.20869,1.29981,0.79263,0.43523,0.28272,0.2554,0.17309,0.17308,0.18488,"GALAXY"
"7988",-0.78945,-0.55177,-0.35538,0.01147,0.27132,0.49389,-0.87254,-0.87255,-0.54833,"STAR"
"7989",0.04267,0.61838,0.76991,0.40512,0.1232,-0.05597,0.31096,0.31093,0.28385,"GALAXY"
"7990",0.12223,0.35879,0.85747,0.63052,0.29348,0.09107,0.19917,0.19916,0.57304,"GALAXY"
"7991",-0.32418,0.21628,-0.21194,-0.54226,-0.6055,-0.65256,0.30888,0.3089,0.27777,"GALAXY"
"7992",-0.78955,0.87233,0.25819,0.70619,1.03739,1.46767,-0.27945,-0.27945,-0.04294,"STAR"
"7993",2.59974,0.73412,0.40269,0.59001,0.82277,0.7304,-1.54661,-1.54659,-1.82619,"QSO"
"7994",-0.05996,0.30038,0.36928,0.00785,-0.22065,-0.29317,-0.02877,-0.0288,0.14838,"GALAXY"
"7995",-0.78961,-1.75208,-1.66496,-1.44684,-1.25063,-1.06234,-0.90168,-0.90168,-0.96415,"STAR"
"7996",-0.34839,0.64912,0.05692,-0.38353,-0.4881,-0.52824,-0.88608,-0.88609,-0.58096,"GALAXY"
"7997",0.06878,1.04528,0.93697,0.97692,0.78336,0.5712,1.8992,1.89918,1.44338,"GALAXY"
"7998",-0.71806,-1.91911,-1.84479,-1.66726,-1.57599,-1.4752,-1.50394,-1.50392,-1.85937,"GALAXY"
"7999",-0.35407,1.70675,-0.19496,-0.58177,-0.61205,-0.62951,-0.36344,-0.36345,-0.12312,"GALAXY"
"8000",0.38483,0.56618,0.78987,1.14382,0.99282,1.43942,1.37787,1.37789,1.17354,"GALAXY"
"8001",2.8439,-0.8365,-0.56621,-0.17837,0.11185,0.20945,0.29368,0.29366,0.26395,"QSO"
"8002",-0.20069,2.19343,0.05946,-0.22432,-0.41581,-0.46179,-1.38128,-1.3813,-1.64261,"GALAXY"
"8003",1.04493,-0.46127,-0.15013,0.01827,0.14435,0.21406,0.3018,0.30179,0.28385,"QSO"
"8004",0.08753,-0.40136,0.20477,0.56642,0.72116,1.00292,-0.25134,-0.25134,0.13235,"GALAXY"
"8005",-0.78927,0.36318,0.27777,0.11709,-0.21614,-0.32765,-1.58861,-1.58859,-2.05235,"STAR"
"8006",-0.32695,1.2466,0.19657,-0.24023,-0.27105,-0.30346,0.01019,0.01015,0.26395,"GALAXY"
"8007",-0.51721,-1.17893,-0.70369,-0.38594,-0.33827,-0.11788,-1.52897,-1.52898,-1.95613,"QSO"
"8008",0.14918,0.14199,1.31662,0.69068,0.27398,0.20581,0.05555,0.05554,0.22026,"GALAXY"
"8009",-0.78927,-2.12348,-2.32451,-2.28935,-2.18427,-2.01622,-0.75977,-0.75975,-0.5804,"STAR"
"8010",-0.11022,0.29048,0.8925,0.6129,0.46327,0.53075,0.01014,0.01015,0.26395,"GALAXY"
"8011",-0.40203,0.54746,0.07897,-0.27316,-0.35724,-0.26143,-1.33694,-1.33693,-1.61386,"GALAXY"
"8012",3.16575,0.60954,1.11542,1.34025,1.51047,1.23069,1.50488,1.50491,1.2587,"QSO"
"8013",-0.11094,1.16179,0.42946,0.08219,-0.10413,-0.20628,-0.39905,-0.39902,0.04996,"GALAXY"
"8014",2.71599,-0.17728,0.31927,0.88052,1.1959,1.32988,2.11591,2.11596,1.62198,"QSO"
"8015",-0.3645,0.09878,-0.19313,-0.58357,-0.62079,-0.62717,-0.84342,-0.84342,-0.60473,"GALAXY"
"8016",-0.138,0.4563,0.48721,0.16948,0.04258,-0.02529,-0.21308,-0.21306,0.00627,"GALAXY"
"8017",-0.5511,-1.11683,-1.1046,-1.1084,-1.11245,-1.11228,-1.42163,-1.42161,-1.61386,"GALAXY"
"8018",-0.78999,-1.0601,-0.93225,-0.69708,-0.49347,-0.32362,-0.11279,-0.1128,0.04996,"STAR"
"8019",-0.78919,-2.3378,-1.8836,-1.45576,-1.16796,-0.94218,-0.45486,-0.45491,-0.19223,"STAR"
"8020",-0.78893,0.55839,0.98471,0.91701,0.52759,0.37726,2.02854,2.02857,1.57443,"STAR"
"8021",-0.61985,-0.71958,-1.0359,-1.1868,-1.20007,-1.20973,-1.01212,-1.0121,-0.59699,"GALAXY"
"8022",-0.78873,-1.47285,-1.42328,-1.24851,-1.08539,-0.93063,-0.68831,-0.68828,-0.42226,"STAR"
"8023",-0.56753,-0.71163,-1.16831,-1.41189,-1.4825,-1.55432,-0.98805,-0.98805,-0.9918,"GALAXY"
"8024",-0.43314,-0.82096,-0.64952,-0.59731,-0.5096,-0.49564,0.82171,0.82172,0.67534,"GALAXY"
"8025",0.17101,0.92011,0.96673,0.92658,0.5778,0.44639,-0.17244,-0.17242,0.03171,"GALAXY"
"8026",0.22021,0.10477,1.94014,1.17918,0.67675,0.47622,0.17345,0.17341,0.17879,"GALAXY"
"8027",-0.67875,-1.25776,-1.416,-1.40346,-1.40186,-1.36677,-1.24853,-1.24852,-1.36669,"GALAXY"
"8028",-0.78994,-0.83414,-0.8863,-0.74713,-0.58973,-0.4647,-0.90203,-0.90201,-0.56658,"STAR"
"8029",0.12775,0.14332,0.72904,0.77602,0.4939,0.80987,0.35123,0.35124,0.36182,"GALAXY"
"8030",0.08805,1.66304,1.07028,0.74974,0.40998,0.37364,-0.12939,-0.1294,0.03945,"GALAXY"
"8031",-0.06868,1.60536,0.60995,0.23652,-0.01224,-0.12505,0.54259,0.54262,0.44476,"GALAXY"
"8032",-0.7891,-0.58347,-1.15775,-1.38061,-1.42013,-1.38881,-0.11719,-0.11721,0.16608,"STAR"
"8033",-0.78904,-1.20688,-0.81577,-0.35977,0.01803,0.28083,1.25904,1.259,1.02923,"STAR"
"8034",-0.31324,0.00128,0.05306,-0.33087,-0.40747,-0.45172,-0.19307,-0.19308,0.00019,"GALAXY"
"8035",0.36167,0.26079,0.96604,1.25934,1.59801,1.5502,1.42425,1.4243,1.17963,"GALAXY"
"8036",0.08097,1.19629,1.15511,1.05395,0.60947,0.46491,0.4671,0.46708,0.54319,"GALAXY"
"8037",0.48091,-0.15129,0.5082,0.99999,1.23528,1.49357,1.7295,1.72948,1.42126,"QSO"
"8038",-0.78899,-0.07568,-0.5404,-0.82078,-0.88218,-0.89872,-1.6001,-1.60011,-2.08331,"STAR"
"8039",-0.15781,0.77379,0.3077,0.02081,-0.12597,-0.19535,-0.10295,-0.10298,0.04996,"GALAXY"
"8040",1.47625,-1.02361,-0.70595,-0.35542,-0.15177,0.00458,-0.38378,-0.38378,-0.148,"QSO"
"8041",-0.43271,-0.04772,-0.45484,-0.84266,-0.89674,-0.9535,0.36105,0.36106,0.37454,"GALAXY"
"8042",-0.44749,-0.21632,-0.56194,-0.88801,-0.92818,-0.95001,0.25302,0.25301,0.25289,"GALAXY"
"8043",0.32111,0.65182,1.4059,1.76845,1.77529,1.53839,1.43551,1.43548,1.37537,"GALAXY"
"8044",-0.60378,-0.85245,-1.16147,-1.28594,-1.3078,-1.31058,-0.98162,-0.98161,-1.02995,"GALAXY"
"8045",1.87564,-0.1477,0.47005,1.15684,1.36187,1.7541,1.90259,1.90257,1.45721,"QSO"
"8046",-0.39747,0.04694,-0.54778,-0.89637,-0.95408,-0.99457,-1.06257,-1.06257,-1.15768,"GALAXY"
"8047",0.23621,0.35915,1.66497,1.70483,1.43924,1.37633,2.50445,2.50447,1.84869,"GALAXY"
"8048",0.18441,1.51987,1.18826,1.24163,0.91465,0.65003,1.9012,1.90121,1.44338,"GALAXY"
"8049",-0.1681,1.20088,0.42186,0.15991,0.01178,-0.04531,0.52937,0.52941,0.43978,"GALAXY"
"8050",-0.74473,-2.10793,-2.22933,-2.19672,-2.17547,-2.11764,-1.5371,-1.53711,-1.80905,"GALAXY"
"8051",-0.79036,0.10609,0.80351,1.20004,1.4471,1.4714,2.09563,2.09564,1.55176,"STAR"
"8052",-0.78906,0.07618,0.43891,1.02607,1.43474,1.61728,-0.22932,-0.22932,-0.03077,"STAR"
"8053",-0.68589,-1.17901,-1.15835,-0.99578,-0.89,-0.84938,-0.88508,-0.88508,-0.56437,"GALAXY"
"8054",0.4255,2.37521,2.61784,2.06855,1.56501,0.59485,0.84407,0.84407,0.77376,"GALAXY"
"8055",-0.78975,-0.47491,-0.41978,-0.06321,0.22189,0.3673,0.54361,0.54363,0.45693,"STAR"
"8056",3.68665,0.78913,0.08702,0.40919,0.68571,0.84087,-0.4881,-0.4881,-0.17233,"QSO"
"8057",0.26815,2.28213,1.45145,2.10039,1.51923,0.65508,1.10999,1.10997,1.24819,"GALAXY"
"8058",-0.45924,-0.39455,-0.5985,-0.86992,-0.9299,-0.9599,-0.02574,-0.02575,0.12018,"GALAXY"
"8059",-0.31377,0.60112,0.38304,0.12428,-0.00138,-0.16805,-0.11516,-0.11517,0.04056,"GALAXY"
"8060",-0.78939,0.10546,0.33458,0.8527,1.17019,1.37363,-0.16702,-0.167,0.18432,"STAR"
"8061",0.02274,0.04501,0.35109,0.58035,0.53144,0.51769,-0.31906,-0.31908,-0.07556,"QSO"
"8062",0.40064,0.5039,0.74234,1.30868,1.64379,1.75143,0.72556,0.72552,0.81966,"QSO"
"8063",-0.78916,-0.69428,-0.70172,-0.54218,-0.38378,-0.27584,-0.74992,-0.74993,-0.56713,"STAR"
"8064",-0.78977,-0.91668,-0.73003,-0.45018,-0.23745,-0.07313,0.4329,0.43287,0.39887,"STAR"
"8065",-0.72531,-0.23895,0.3759,1.25545,1.59488,2.27355,0.98974,0.98972,1.27529,"GALAXY"
"8066",0.05955,-0.00569,0.89737,0.59471,0.32456,0.2142,-0.03391,-0.03388,0.12958,"GALAXY"
"8067",-0.78925,-2.23296,-2.57084,-2.59875,-2.52289,-2.36314,-0.87562,-0.87559,-0.52898,"STAR"
"8068",1.65522,-0.63207,-0.02931,0.43979,0.63894,0.94037,2.0042,2.00418,1.5678,"QSO"
"8069",0.043,-0.03266,0.41738,0.35105,0.24937,0.19056,0.53249,0.53245,0.46467,"GALAXY"
"8070",0.72905,-1.42909,-0.91804,-0.59785,-0.28858,-0.05172,1.22143,1.22141,1.147,"QSO"
"8071",0.17171,-0.02203,0.56165,0.70021,0.56944,0.38135,-0.45086,-0.45084,-0.04626,"GALAXY"
"8072",1.45719,0.12724,0.46574,1.06184,1.28323,1.17047,0.00578,0.00575,0.15225,"QSO"
"8073",-0.51454,-1.15264,-1.03456,-1.00184,-0.90058,-0.76284,-1.08663,-1.08662,-1.23841,"GALAXY"
"8074",-0.35345,-0.19525,-0.08007,-0.44262,-0.47303,-0.49419,-0.12773,-0.12771,0.03724,"GALAXY"
"8075",-0.7899,1.30248,0.43817,0.19069,-0.11217,-0.26503,-0.64222,-0.64222,-0.38964,"STAR"
"8076",0.02061,1.98837,1.24425,0.93868,0.56004,0.50044,0.67373,0.6737,0.54153,"GALAXY"
"8077",-0.78997,0.42784,0.44371,0.99232,1.39012,1.76873,-0.3729,-0.37294,-0.14302,"STAR"
"8078",-0.61955,-0.5514,-0.89345,-1.00299,-0.98662,-1.00033,-0.84106,-0.84105,-0.75071,"GALAXY"
"8079",-0.14783,1.01195,0.89569,0.46114,0.28599,0.18013,-0.49284,-0.49284,-0.19058,"GALAXY"
"8080",0.78874,-0.21243,0.28956,0.77089,1.08816,1.39174,0.66253,0.66252,0.59074,"QSO"
"8081",-0.78904,1.80517,1.26614,1.06087,0.13225,-0.39305,-1.11303,-1.11304,-1.14164,"STAR"
"8082",3.47807,0.66788,0.34173,0.77426,1.10851,1.4431,1.36837,1.36841,1.35768,"QSO"
"8083",2.03105,-0.69081,-0.11558,0.42329,0.68863,0.75915,0.76648,0.76651,0.85449,"QSO"
"8084",-0.49234,0.54853,0.61537,0.4216,-0.29568,-0.30582,-1.4077,-1.40772,-1.7438,"GALAXY"
"8085",-0.71295,-1.30286,-1.27196,-1.17952,-1.07651,-0.96883,-1.31154,-1.31152,-1.59451,"GALAXY"
"8086",-0.78945,-1.59545,-1.49912,-1.28656,-1.09464,-0.92812,1.02458,1.02461,0.77653,"STAR"
"8087",-0.56604,-0.25375,-0.57671,-0.90143,-1.00823,-1.07732,-0.20355,-0.20358,0.14838,"GALAXY"
"8088",-0.78942,-0.3546,-0.3752,-0.23534,-0.08414,0.01104,-0.91254,-0.91251,-0.8331,"STAR"
"8089",-0.78924,-1.84601,-2.1293,-2.12942,-2.06057,-1.94279,-0.95757,-0.95756,-1.0388,"STAR"
"8090",-0.76665,-2.69874,-2.72636,-2.65905,-2.57896,-2.46456,-0.91593,-0.9159,-0.97797,"GALAXY"
"8091",-0.15508,1.42973,1.23451,0.99572,1.16324,1.41611,-0.39493,-0.39495,-0.14745,"GALAXY"
"8092",3.56043,0.33931,-0.57195,-0.25414,-0.04419,0.15075,-0.32346,-0.32348,-0.07888,"QSO"
"8093",0.18253,1.59927,2.50793,1.38753,1.02888,0.67955,0.72791,0.72789,0.83348,"GALAXY"
"8094",0.26507,0.80987,2.13918,1.28292,0.86489,0.61648,2.1739,2.17388,1.58328,"GALAXY"
"8095",-0.62922,0.03051,0.50779,1.00638,1.26123,1.40079,1.73933,1.73931,1.42845,"GALAXY"
"8096",0.12038,1.98432,1.19065,0.93429,0.62702,0.33006,0.73537,0.73535,0.61949,"GALAXY"
"8097",0.67574,-0.15786,0.55862,0.84492,1.25548,1.30417,1.36163,1.36164,1.19069,"QSO"
"8098",-0.1954,1.62248,0.75074,0.43167,0.31807,0.20026,0.57415,0.57412,0.46301,"GALAXY"
"8099",-0.06342,0.89318,0.76081,0.49116,0.28127,0.22035,-0.05688,-0.05691,0.25012,"GALAXY"
"8100",-0.08502,1.21505,0.66049,0.64062,0.48728,0.46095,-0.44817,-0.44813,-0.02967,"GALAXY"
"8101",-0.70568,-1.20351,-1.51907,-1.61072,-1.60311,-1.57887,-1.1171,-1.1171,-1.17095,"GALAXY"
"8102",-0.7891,-1.2977,-1.73392,-1.96472,-2.04012,-2.03557,-0.88136,-0.88135,-0.52898,"STAR"
"8103",-0.59709,-1.33908,-1.79097,-2.08,-2.15693,-2.19819,0.35838,0.35835,0.3491,"GALAXY"
"8104",2.35986,-0.55613,-0.1601,0.26337,0.63991,0.67516,0.52165,0.52162,0.44034,"QSO"
"8105",2.2339,-0.60792,-0.21143,0.29003,0.59309,0.64116,-0.43258,-0.43255,-0.17675,"QSO"
"8106",-0.7892,-1.19958,-1.36176,-1.32626,-1.24526,-1.14281,-0.66015,-0.66017,-0.41894,"STAR"
"8107",2.10049,-0.872,-0.40843,-0.04406,0.21454,0.2225,1.36506,1.36502,1.36873,"QSO"
"8108",0.01101,1.68608,0.91014,0.64626,0.49894,0.34671,-0.13141,-0.13143,0.02452,"GALAXY"
"8109",0.3976,0.28098,1.36425,1.34582,0.794,0.37259,0.83964,0.83967,0.72621,"GALAXY"
"8110",0.20579,1.22041,1.35356,1.09311,0.8524,0.58762,1.22411,1.22412,1.15917,"GALAXY"
"8111",3.3737,0.79983,0.18221,0.54523,0.92123,0.98088,1.10491,1.10489,1.24653,"QSO"
"8112",-0.38888,-0.16818,0.16339,0.29415,0.51553,0.41228,1.01378,1.01377,0.74335,"QSO"
"8113",-0.18294,1.77235,0.83125,0.60503,0.43683,0.46979,-0.45729,-0.45728,-0.01308,"GALAXY"
"8114",-0.78919,0.08572,0.23222,0.62837,0.91035,1.06785,1.10353,1.10353,1.24156,"GALAXY"
"8115",-0.57713,-0.86633,-1.18291,-1.31685,-1.3337,-1.3667,-1.63908,-1.63906,-2.00922,"GALAXY"
"8116",-0.78869,-2.1588,-2.17646,-2.03075,-1.90442,-1.737,-1.59028,-1.59029,-2.04958,"STAR"
